1331
50000.	2000.	0.4
50000.	2000.	0.37
50000.	2000.	0.34
50000.	2000.	0.31
50000.	2000.	0.28
50000.	2000.	0.25
50000.	2000.	0.22
50000.	2000.	0.19
50000.	2000.	0.15999999999999998
50000.	2000.	0.12999999999999995
50000.	2000.	0.09999999999999998
50000.	2300.	0.4
50000.	2300.	0.37
50000.	2300.	0.34
50000.	2300.	0.31
50000.	2300.	0.28
50000.	2300.	0.25
50000.	2300.	0.22
50000.	2300.	0.19
50000.	2300.	0.15999999999999998
50000.	2300.	0.12999999999999995
50000.	2300.	0.09999999999999998
50000.	2600.	0.4
50000.	2600.	0.37
50000.	2600.	0.34
50000.	2600.	0.31
50000.	2600.	0.28
50000.	2600.	0.25
50000.	2600.	0.22
50000.	2600.	0.19
50000.	2600.	0.15999999999999998
50000.	2600.	0.12999999999999995
50000.	2600.	0.09999999999999998
50000.	2900.	0.4
50000.	2900.	0.37
50000.	2900.	0.34
50000.	2900.	0.31
50000.	2900.	0.28
50000.	2900.	0.25
50000.	2900.	0.22
50000.	2900.	0.19
50000.	2900.	0.15999999999999998
50000.	2900.	0.12999999999999995
50000.	2900.	0.09999999999999998
50000.	3200.	0.4
50000.	3200.	0.37
50000.	3200.	0.34
50000.	3200.	0.31
50000.	3200.	0.28
50000.	3200.	0.25
50000.	3200.	0.22
50000.	3200.	0.19
50000.	3200.	0.15999999999999998
50000.	3200.	0.12999999999999995
50000.	3200.	0.09999999999999998
50000.	3500.	0.4
50000.	3500.	0.37
50000.	3500.	0.34
50000.	3500.	0.31
50000.	3500.	0.28
50000.	3500.	0.25
50000.	3500.	0.22
50000.	3500.	0.19
50000.	3500.	0.15999999999999998
50000.	3500.	0.12999999999999995
50000.	3500.	0.09999999999999998
50000.	3800.	0.4
50000.	3800.	0.37
50000.	3800.	0.34
50000.	3800.	0.31
50000.	3800.	0.28
50000.	3800.	0.25
50000.	3800.	0.22
50000.	3800.	0.19
50000.	3800.	0.15999999999999998
50000.	3800.	0.12999999999999995
50000.	3800.	0.09999999999999998
50000.	4100.	0.4
50000.	4100.	0.37
50000.	4100.	0.34
50000.	4100.	0.31
50000.	4100.	0.28
50000.	4100.	0.25
50000.	4100.	0.22
50000.	4100.	0.19
50000.	4100.	0.15999999999999998
50000.	4100.	0.12999999999999995
50000.	4100.	0.09999999999999998
50000.	4400.	0.4
50000.	4400.	0.37
50000.	4400.	0.34
50000.	4400.	0.31
50000.	4400.	0.28
50000.	4400.	0.25
50000.	4400.	0.22
50000.	4400.	0.19
50000.	4400.	0.15999999999999998
50000.	4400.	0.12999999999999995
50000.	4400.	0.09999999999999998
50000.	4700.	0.4
50000.	4700.	0.37
50000.	4700.	0.34
50000.	4700.	0.31
50000.	4700.	0.28
50000.	4700.	0.25
50000.	4700.	0.22
50000.	4700.	0.19
50000.	4700.	0.15999999999999998
50000.	4700.	0.12999999999999995
50000.	4700.	0.09999999999999998
50000.	5000.	0.4
50000.	5000.	0.37
50000.	5000.	0.34
50000.	5000.	0.31
50000.	5000.	0.28
50000.	5000.	0.25
50000.	5000.	0.22
50000.	5000.	0.19
50000.	5000.	0.15999999999999998
50000.	5000.	0.12999999999999995
50000.	5000.	0.09999999999999998
55000.	2000.	0.4
55000.	2000.	0.37
55000.	2000.	0.34
55000.	2000.	0.31
55000.	2000.	0.28
55000.	2000.	0.25
55000.	2000.	0.22
55000.	2000.	0.19
55000.	2000.	0.15999999999999998
55000.	2000.	0.12999999999999995
55000.	2000.	0.09999999999999998
55000.	2300.	0.4
55000.	2300.	0.37
55000.	2300.	0.34
55000.	2300.	0.31
55000.	2300.	0.28
55000.	2300.	0.25
55000.	2300.	0.22
55000.	2300.	0.19
55000.	2300.	0.15999999999999998
55000.	2300.	0.12999999999999995
55000.	2300.	0.09999999999999998
55000.	2600.	0.4
55000.	2600.	0.37
55000.	2600.	0.34
55000.	2600.	0.31
55000.	2600.	0.28
55000.	2600.	0.25
55000.	2600.	0.22
55000.	2600.	0.19
55000.	2600.	0.15999999999999998
55000.	2600.	0.12999999999999995
55000.	2600.	0.09999999999999998
55000.	2900.	0.4
55000.	2900.	0.37
55000.	2900.	0.34
55000.	2900.	0.31
55000.	2900.	0.28
55000.	2900.	0.25
55000.	2900.	0.22
55000.	2900.	0.19
55000.	2900.	0.15999999999999998
55000.	2900.	0.12999999999999995
55000.	2900.	0.09999999999999998
55000.	3200.	0.4
55000.	3200.	0.37
55000.	3200.	0.34
55000.	3200.	0.31
55000.	3200.	0.28
55000.	3200.	0.25
55000.	3200.	0.22
55000.	3200.	0.19
55000.	3200.	0.15999999999999998
55000.	3200.	0.12999999999999995
55000.	3200.	0.09999999999999998
55000.	3500.	0.4
55000.	3500.	0.37
55000.	3500.	0.34
55000.	3500.	0.31
55000.	3500.	0.28
55000.	3500.	0.25
55000.	3500.	0.22
55000.	3500.	0.19
55000.	3500.	0.15999999999999998
55000.	3500.	0.12999999999999995
55000.	3500.	0.09999999999999998
55000.	3800.	0.4
55000.	3800.	0.37
55000.	3800.	0.34
55000.	3800.	0.31
55000.	3800.	0.28
55000.	3800.	0.25
55000.	3800.	0.22
55000.	3800.	0.19
55000.	3800.	0.15999999999999998
55000.	3800.	0.12999999999999995
55000.	3800.	0.09999999999999998
55000.	4100.	0.4
55000.	4100.	0.37
55000.	4100.	0.34
55000.	4100.	0.31
55000.	4100.	0.28
55000.	4100.	0.25
55000.	4100.	0.22
55000.	4100.	0.19
55000.	4100.	0.15999999999999998
55000.	4100.	0.12999999999999995
55000.	4100.	0.09999999999999998
55000.	4400.	0.4
55000.	4400.	0.37
55000.	4400.	0.34
55000.	4400.	0.31
55000.	4400.	0.28
55000.	4400.	0.25
55000.	4400.	0.22
55000.	4400.	0.19
55000.	4400.	0.15999999999999998
55000.	4400.	0.12999999999999995
55000.	4400.	0.09999999999999998
55000.	4700.	0.4
55000.	4700.	0.37
55000.	4700.	0.34
55000.	4700.	0.31
55000.	4700.	0.28
55000.	4700.	0.25
55000.	4700.	0.22
55000.	4700.	0.19
55000.	4700.	0.15999999999999998
55000.	4700.	0.12999999999999995
55000.	4700.	0.09999999999999998
55000.	5000.	0.4
55000.	5000.	0.37
55000.	5000.	0.34
55000.	5000.	0.31
55000.	5000.	0.28
55000.	5000.	0.25
55000.	5000.	0.22
55000.	5000.	0.19
55000.	5000.	0.15999999999999998
55000.	5000.	0.12999999999999995
55000.	5000.	0.09999999999999998
60000.	2000.	0.4
60000.	2000.	0.37
60000.	2000.	0.34
60000.	2000.	0.31
60000.	2000.	0.28
60000.	2000.	0.25
60000.	2000.	0.22
60000.	2000.	0.19
60000.	2000.	0.15999999999999998
60000.	2000.	0.12999999999999995
60000.	2000.	0.09999999999999998
60000.	2300.	0.4
60000.	2300.	0.37
60000.	2300.	0.34
60000.	2300.	0.31
60000.	2300.	0.28
60000.	2300.	0.25
60000.	2300.	0.22
60000.	2300.	0.19
60000.	2300.	0.15999999999999998
60000.	2300.	0.12999999999999995
60000.	2300.	0.09999999999999998
60000.	2600.	0.4
60000.	2600.	0.37
60000.	2600.	0.34
60000.	2600.	0.31
60000.	2600.	0.28
60000.	2600.	0.25
60000.	2600.	0.22
60000.	2600.	0.19
60000.	2600.	0.15999999999999998
60000.	2600.	0.12999999999999995
60000.	2600.	0.09999999999999998
60000.	2900.	0.4
60000.	2900.	0.37
60000.	2900.	0.34
60000.	2900.	0.31
60000.	2900.	0.28
60000.	2900.	0.25
60000.	2900.	0.22
60000.	2900.	0.19
60000.	2900.	0.15999999999999998
60000.	2900.	0.12999999999999995
60000.	2900.	0.09999999999999998
60000.	3200.	0.4
60000.	3200.	0.37
60000.	3200.	0.34
60000.	3200.	0.31
60000.	3200.	0.28
60000.	3200.	0.25
60000.	3200.	0.22
60000.	3200.	0.19
60000.	3200.	0.15999999999999998
60000.	3200.	0.12999999999999995
60000.	3200.	0.09999999999999998
60000.	3500.	0.4
60000.	3500.	0.37
60000.	3500.	0.34
60000.	3500.	0.31
60000.	3500.	0.28
60000.	3500.	0.25
60000.	3500.	0.22
60000.	3500.	0.19
60000.	3500.	0.15999999999999998
60000.	3500.	0.12999999999999995
60000.	3500.	0.09999999999999998
60000.	3800.	0.4
60000.	3800.	0.37
60000.	3800.	0.34
60000.	3800.	0.31
60000.	3800.	0.28
60000.	3800.	0.25
60000.	3800.	0.22
60000.	3800.	0.19
60000.	3800.	0.15999999999999998
60000.	3800.	0.12999999999999995
60000.	3800.	0.09999999999999998
60000.	4100.	0.4
60000.	4100.	0.37
60000.	4100.	0.34
60000.	4100.	0.31
60000.	4100.	0.28
60000.	4100.	0.25
60000.	4100.	0.22
60000.	4100.	0.19
60000.	4100.	0.15999999999999998
60000.	4100.	0.12999999999999995
60000.	4100.	0.09999999999999998
60000.	4400.	0.4
60000.	4400.	0.37
60000.	4400.	0.34
60000.	4400.	0.31
60000.	4400.	0.28
60000.	4400.	0.25
60000.	4400.	0.22
60000.	4400.	0.19
60000.	4400.	0.15999999999999998
60000.	4400.	0.12999999999999995
60000.	4400.	0.09999999999999998
60000.	4700.	0.4
60000.	4700.	0.37
60000.	4700.	0.34
60000.	4700.	0.31
60000.	4700.	0.28
60000.	4700.	0.25
60000.	4700.	0.22
60000.	4700.	0.19
60000.	4700.	0.15999999999999998
60000.	4700.	0.12999999999999995
60000.	4700.	0.09999999999999998
60000.	5000.	0.4
60000.	5000.	0.37
60000.	5000.	0.34
60000.	5000.	0.31
60000.	5000.	0.28
60000.	5000.	0.25
60000.	5000.	0.22
60000.	5000.	0.19
60000.	5000.	0.15999999999999998
60000.	5000.	0.12999999999999995
60000.	5000.	0.09999999999999998
65000.	2000.	0.4
65000.	2000.	0.37
65000.	2000.	0.34
65000.	2000.	0.31
65000.	2000.	0.28
65000.	2000.	0.25
65000.	2000.	0.22
65000.	2000.	0.19
65000.	2000.	0.15999999999999998
65000.	2000.	0.12999999999999995
65000.	2000.	0.09999999999999998
65000.	2300.	0.4
65000.	2300.	0.37
65000.	2300.	0.34
65000.	2300.	0.31
65000.	2300.	0.28
65000.	2300.	0.25
65000.	2300.	0.22
65000.	2300.	0.19
65000.	2300.	0.15999999999999998
65000.	2300.	0.12999999999999995
65000.	2300.	0.09999999999999998
65000.	2600.	0.4
65000.	2600.	0.37
65000.	2600.	0.34
65000.	2600.	0.31
65000.	2600.	0.28
65000.	2600.	0.25
65000.	2600.	0.22
65000.	2600.	0.19
65000.	2600.	0.15999999999999998
65000.	2600.	0.12999999999999995
65000.	2600.	0.09999999999999998
65000.	2900.	0.4
65000.	2900.	0.37
65000.	2900.	0.34
65000.	2900.	0.31
65000.	2900.	0.28
65000.	2900.	0.25
65000.	2900.	0.22
65000.	2900.	0.19
65000.	2900.	0.15999999999999998
65000.	2900.	0.12999999999999995
65000.	2900.	0.09999999999999998
65000.	3200.	0.4
65000.	3200.	0.37
65000.	3200.	0.34
65000.	3200.	0.31
65000.	3200.	0.28
65000.	3200.	0.25
65000.	3200.	0.22
65000.	3200.	0.19
65000.	3200.	0.15999999999999998
65000.	3200.	0.12999999999999995
65000.	3200.	0.09999999999999998
65000.	3500.	0.4
65000.	3500.	0.37
65000.	3500.	0.34
65000.	3500.	0.31
65000.	3500.	0.28
65000.	3500.	0.25
65000.	3500.	0.22
65000.	3500.	0.19
65000.	3500.	0.15999999999999998
65000.	3500.	0.12999999999999995
65000.	3500.	0.09999999999999998
65000.	3800.	0.4
65000.	3800.	0.37
65000.	3800.	0.34
65000.	3800.	0.31
65000.	3800.	0.28
65000.	3800.	0.25
65000.	3800.	0.22
65000.	3800.	0.19
65000.	3800.	0.15999999999999998
65000.	3800.	0.12999999999999995
65000.	3800.	0.09999999999999998
65000.	4100.	0.4
65000.	4100.	0.37
65000.	4100.	0.34
65000.	4100.	0.31
65000.	4100.	0.28
65000.	4100.	0.25
65000.	4100.	0.22
65000.	4100.	0.19
65000.	4100.	0.15999999999999998
65000.	4100.	0.12999999999999995
65000.	4100.	0.09999999999999998
65000.	4400.	0.4
65000.	4400.	0.37
65000.	4400.	0.34
65000.	4400.	0.31
65000.	4400.	0.28
65000.	4400.	0.25
65000.	4400.	0.22
65000.	4400.	0.19
65000.	4400.	0.15999999999999998
65000.	4400.	0.12999999999999995
65000.	4400.	0.09999999999999998
65000.	4700.	0.4
65000.	4700.	0.37
